id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 43164200 ,564fc29c-5abb-11e8-911c-28924ad12c5c,  -16.030000 ,  -47.492000 ,2008-04-28 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43389605 ,2c9756bc-5abb-11e8-911c-28924ad12c5c,  -15.826000 ,  -47.470000 ,2008-05-16 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43429183 ,2c9cbf5e-5abb-11e8-911c-28924ad12c5c,  -15.722000 ,  -47.330000 ,2008-05-19 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43429154 ,2c9cbf5c-5abb-11e8-911c-28924ad12c5c,  -15.728000 ,  -47.323000 ,2008-05-19 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43429151 ,2c9cbf5a-5abb-11e8-911c-28924ad12c5c,  -15.731000 ,  -47.340000 ,2008-05-19 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43429146 ,2c9cbf56-5abb-11e8-911c-28924ad12c5c,  -15.734000 ,  -47.328000 ,2008-05-19 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43513323 ,5655ea05-5abb-11e8-911c-28924ad12c5c,  -15.892000 ,  -47.421000 ,2008-05-30 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43513319 ,5655ea01-5abb-11e8-911c-28924ad12c5c,  -15.891000 ,  -47.412000 ,2008-05-30 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43689523 ,5656f9c8-5abb-11e8-911c-28924ad12c5c,  -15.897000 ,  -48.139000 ,2008-06-15 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43713678 ,2cc9fa59-5abb-11e8-911c-28924ad12c5c,  -15.674000 ,  -47.835000 ,2008-06-17 16:45:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808336 ,2cd7d5cc-5abb-11e8-911c-28924ad12c5c,  -15.854000 ,  -47.979000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808333 ,2cd7d5ca-5abb-11e8-911c-28924ad12c5c,  -15.935000 ,  -48.101000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808331 ,2cd7d5c8-5abb-11e8-911c-28924ad12c5c,  -15.625000 ,  -47.718000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808320 ,2cd7d5c5-5abb-11e8-911c-28924ad12c5c,  -15.769000 ,  -47.364000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808310 ,2cd7d5bf-5abb-11e8-911c-28924ad12c5c,  -15.774000 ,  -47.402000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808306 ,2cd7d5bd-5abb-11e8-911c-28924ad12c5c,  -15.760000 ,  -47.366000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43808305 ,2cd7d5bc-5abb-11e8-911c-28924ad12c5c,  -15.624000 ,  -47.709000 ,2008-06-24 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43950866 ,56577b5b-5abb-11e8-911c-28924ad12c5c,  -15.653000 ,  -47.875000 ,2008-07-01 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43950892 ,2cedd74f-5abb-11e8-911c-28924ad12c5c,  -15.692000 ,  -47.958000 ,2008-07-01 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 43950887 ,2cedd74a-5abb-11e8-911c-28924ad12c5c,  -15.895000 ,  -47.581000 ,2008-07-01 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 44097029 ,2d057da1-5abb-11e8-911c-28924ad12c5c,  -15.999000 ,  -48.190000 ,2008-07-10 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 44097019 ,2d057d9a-5abb-11e8-911c-28924ad12c5c,  -15.742000 ,  -47.788000 ,2008-07-10 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
