id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1347038735 ,c0de8cd1-6aa9-3f59-8ba1-9d71f410022a,  -15.754000 ,  -47.686000 ,2019-08-21 16:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 822834082 ,f7a4caa6-c33d-317a-9ae6-4a9833fe9dfe,  -15.591000 ,  -47.397000 ,2019-01-16 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 822834081 ,71383875-da53-342e-88f5-ecfea3b735e4,  -15.884000 ,  -47.579000 ,2019-01-16 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 822834073 ,c96369a2-0cce-3651-a436-25594de2d076,  -15.889000 ,  -47.585000 ,2019-01-16 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 852622203 ,e8ee223c-c451-3123-910c-42ded3268702,  -15.651000 ,  -47.854000 ,2019-01-31 17:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 897759782 ,91e0d1b3-7dd6-3a3f-ae8d-7c478a833b65,  -15.656000 ,  -48.028000 ,2019-02-22 16:55:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1086376078 ,5258cc1d-03a9-3c07-94e9-6877306a6410,  -15.920000 ,  -47.382000 ,2019-06-02 16:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1104703547 ,c6dfd090-0a18-34e4-af43-e011c6ec36a8,  -16.034000 ,  -48.104000 ,2019-06-11 16:25:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1127366747 ,503c1453-6feb-3ebb-9170-0489a52023b4,  -15.557000 ,  -47.884000 ,2019-06-21 17:00:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1141079919 ,70d7821f-13da-393b-8260-d7cc97ff7ad9,  -15.614000 ,  -47.806000 ,2019-06-27 16:25:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1141079918 ,87e3f7c4-d239-32c8-8af6-6794da30f8af,  -15.642000 ,  -47.926000 ,2019-06-27 16:25:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1153343570 ,78d2bc05-baa2-3daf-8610-af671823a412,  -15.860000 ,  -48.145000 ,2019-07-02 16:40:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 1153343569 ,a4b497b2-9034-323f-8a76-82cdaf60abc5,  -15.861000 ,  -48.157000 ,2019-07-02 16:40:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
