id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 51975971 ,56c3547a-5abb-11e8-911c-28924ad12c5c,  -15.764000 ,  -47.722000 ,2009-09-28 16:23:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 52037423 ,56c46922-5abb-11e8-911c-28924ad12c5c,  -15.504000 ,  -47.957000 ,2009-10-01 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 52037425 ,30ec9112-5abb-11e8-911c-28924ad12c5c,  -15.674000 ,  -47.599000 ,2009-10-01 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 47779277 ,5685e3a9-5abb-11e8-911c-28924ad12c5c,  -15.812000 ,  -48.074000 ,2009-01-02 16:54:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 52075752 ,30ee2a23-5abb-11e8-911c-28924ad12c5c,  -15.739000 ,  -47.916000 ,2009-10-03 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49610646 ,56a41c31-5abb-11e8-911c-28924ad12c5c,  -15.862000 ,  -47.409000 ,2009-05-22 17:19:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49610642 ,56a41c2d-5abb-11e8-911c-28924ad12c5c,  -15.924000 ,  -47.375000 ,2009-05-22 17:19:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49610601 ,2f8bca47-5abb-11e8-911c-28924ad12c5c,  -15.893000 ,  -47.453000 ,2009-05-22 17:19:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49610663 ,2f8bca76-5abb-11e8-911c-28924ad12c5c,  -15.896000 ,  -47.469000 ,2009-05-22 17:19:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49672181 ,2f9b2427-5abb-11e8-911c-28924ad12c5c,  -15.588000 ,  -47.392000 ,2009-05-27 17:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49672178 ,2f9b2426-5abb-11e8-911c-28924ad12c5c,  -15.583000 ,  -47.397000 ,2009-05-27 17:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683273 ,56a5c1eb-5abb-11e8-911c-28924ad12c5c,  -15.895000 ,  -47.469000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683268 ,56a5c1e9-5abb-11e8-911c-28924ad12c5c,  -16.021000 ,  -47.487000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683267 ,56a5c1e8-5abb-11e8-911c-28924ad12c5c,  -15.901000 ,  -47.475000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683263 ,56a5c1e7-5abb-11e8-911c-28924ad12c5c,  -15.900000 ,  -47.461000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683262 ,56a5c1e6-5abb-11e8-911c-28924ad12c5c,  -15.906000 ,  -47.467000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49683261 ,56a5c1e5-5abb-11e8-911c-28924ad12c5c,  -16.010000 ,  -47.488000 ,2009-05-28 16:43:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49764618 ,56a73f4b-5abb-11e8-911c-28924ad12c5c,  -15.657000 ,  -47.361000 ,2009-06-05 17:31:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49956507 ,2fc37e55-5abb-11e8-911c-28924ad12c5c,  -15.841000 ,  -47.808000 ,2009-06-22 16:36:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49998493 ,56a979c1-5abb-11e8-911c-28924ad12c5c,  -15.520000 ,  -47.548000 ,2009-06-25 17:07:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49998463 ,56a979bb-5abb-11e8-911c-28924ad12c5c,  -15.519000 ,  -47.538000 ,2009-06-25 17:07:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49998458 ,56a979b6-5abb-11e8-911c-28924ad12c5c,  -15.994000 ,  -47.410000 ,2009-06-25 17:07:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 49998440 ,56a979b0-5abb-11e8-911c-28924ad12c5c,  -15.523000 ,  -47.542000 ,2009-06-25 17:07:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 50089930 ,56aa0687-5abb-11e8-911c-28924ad12c5c,  -15.873000 ,  -47.421000 ,2009-07-01 16:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
