id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 23814823 ,651893de-5abb-11e8-911c-28924ad12c5c,  -15.826000 ,  -47.366000 ,2005-06-07 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 23941795 ,652a9f0d-5abb-11e8-911c-28924ad12c5c,  -15.984000 ,  -47.401000 ,2005-06-16 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 23941754 ,652a9f0a-5abb-11e8-911c-28924ad12c5c,  -15.986000 ,  -47.411000 ,2005-06-16 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24137437 ,657f1d16-5abb-11e8-911c-28924ad12c5c,  -15.572000 ,  -47.543000 ,2005-06-30 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24174946 ,654c77ff-5abb-11e8-911c-28924ad12c5c,  -15.630000 ,  -48.165000 ,2005-07-02 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24174883 ,555a6c2c-5abb-11e8-911c-28924ad12c5c,  -15.954000 ,  -48.195000 ,2005-07-02 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24174935 ,555a6c3b-5abb-11e8-911c-28924ad12c5c,  -15.955000 ,  -48.205000 ,2005-07-02 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24174903 ,555a6c37-5abb-11e8-911c-28924ad12c5c,  -15.875000 ,  -47.951000 ,2005-07-02 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24174902 ,555a6c36-5abb-11e8-911c-28924ad12c5c,  -15.977000 ,  -47.835000 ,2005-07-02 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24208741 ,555af8e0-5abb-11e8-911c-28924ad12c5c,  -15.694000 ,  -47.872000 ,2005-07-04 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24208704 ,555af8d9-5abb-11e8-911c-28924ad12c5c,  -15.693000 ,  -47.878000 ,2005-07-04 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24227401 ,555ba53c-5abb-11e8-911c-28924ad12c5c,  -15.561000 ,  -47.477000 ,2005-07-05 17:17:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24245600 ,6554ec34-5abb-11e8-911c-28924ad12c5c,  -15.666000 ,  -48.213000 ,2005-07-06 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24245592 ,555ba5ef-5abb-11e8-911c-28924ad12c5c,  -15.656000 ,  -48.207000 ,2005-07-06 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24245584 ,555ba5eb-5abb-11e8-911c-28924ad12c5c,  -15.658000 ,  -48.233000 ,2005-07-06 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24266942 ,555ba789-5abb-11e8-911c-28924ad12c5c,  -15.793000 ,  -48.031000 ,2005-07-07 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24266940 ,555ba787-5abb-11e8-911c-28924ad12c5c,  -15.886000 ,  -48.161000 ,2005-07-07 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24266932 ,555ba782-5abb-11e8-911c-28924ad12c5c,  -15.795000 ,  -48.043000 ,2005-07-07 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24266929 ,555ba780-5abb-11e8-911c-28924ad12c5c,  -15.785000 ,  -48.044000 ,2005-07-07 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24266893 ,555ba777-5abb-11e8-911c-28924ad12c5c,  -15.748000 ,  -47.681000 ,2005-07-07 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 24449624 ,555dd036-5abb-11e8-911c-28924ad12c5c,  -16.036000 ,  -47.979000 ,2005-07-16 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
