id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 35842597 ,55f35b07-5abb-11e8-911c-28924ad12c5c,  -15.981000 ,  -47.695000 ,2007-03-27 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36177961 ,6ad2d8ef-5abb-11e8-911c-28924ad12c5c,  -15.981000 ,  -47.526000 ,2007-04-26 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36213819 ,26c26a70-5abb-11e8-911c-28924ad12c5c,  -15.979000 ,  -48.202000 ,2007-04-30 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36213818 ,26c26a6f-5abb-11e8-911c-28924ad12c5c,  -15.979000 ,  -48.209000 ,2007-04-30 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36248241 ,55f67cf7-5abb-11e8-911c-28924ad12c5c,  -15.992000 ,  -47.395000 ,2007-05-03 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36353359 ,26d38caf-5abb-11e8-911c-28924ad12c5c,  -16.043000 ,  -47.486000 ,2007-05-12 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36353342 ,26d38ca9-5abb-11e8-911c-28924ad12c5c,  -16.042000 ,  -47.477000 ,2007-05-12 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36369356 ,26d53aa7-5abb-11e8-911c-28924ad12c5c,  -15.631000 ,  -48.201000 ,2007-05-14 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36386231 ,26d77990-5abb-11e8-911c-28924ad12c5c,  -15.907000 ,  -47.814000 ,2007-05-16 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36428564 ,26dd668e-5abb-11e8-911c-28924ad12c5c,  -15.797000 ,  -47.701000 ,2007-05-21 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36519154 ,55fa42c8-5abb-11e8-911c-28924ad12c5c,  -15.564000 ,  -47.742000 ,2007-05-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36519179 ,26ece225-5abb-11e8-911c-28924ad12c5c,  -15.563000 ,  -47.731000 ,2007-05-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36519173 ,26ece21f-5abb-11e8-911c-28924ad12c5c,  -15.562000 ,  -47.737000 ,2007-05-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36519171 ,26ece21d-5abb-11e8-911c-28924ad12c5c,  -15.769000 ,  -48.146000 ,2007-05-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36528248 ,26ef1915-5abb-11e8-911c-28924ad12c5c,  -15.998000 ,  -47.484000 ,2007-05-31 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36528242 ,26ef190f-5abb-11e8-911c-28924ad12c5c,  -15.724000 ,  -47.916000 ,2007-05-31 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36528241 ,26ef190e-5abb-11e8-911c-28924ad12c5c,  -15.722000 ,  -47.921000 ,2007-05-31 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36528227 ,26ef1903-5abb-11e8-911c-28924ad12c5c,  -15.998000 ,  -47.489000 ,2007-05-31 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36549476 ,26f1c3a5-5abb-11e8-911c-28924ad12c5c,  -15.927000 ,  -47.826000 ,2007-06-03 16:20:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36574318 ,55fad6c6-5abb-11e8-911c-28924ad12c5c,  -15.843000 ,  -47.966000 ,2007-06-06 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36574312 ,55fad6c4-5abb-11e8-911c-28924ad12c5c,  -15.767000 ,  -47.487000 ,2007-06-06 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36574351 ,26f4645d-5abb-11e8-911c-28924ad12c5c,  -15.822000 ,  -48.019000 ,2007-06-06 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36592388 ,6add7aa4-5abb-11e8-911c-28924ad12c5c,  -15.888000 ,  -48.162000 ,2007-06-08 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 36592379 ,55fad85b-5abb-11e8-911c-28924ad12c5c,  -15.646000 ,  -47.768000 ,2007-06-08 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
