id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 292977029 ,3b9e679a-8e5a-3d36-9535-a14261c1a6db,  -16.023000 ,  -47.364000 ,2018-05-30 16:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 314995134 ,3fe93785-969e-3103-8234-8b279c7c00ab,  -15.668000 ,  -47.624000 ,2018-07-04 17:00:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 314995131 ,fff6e1ca-e92d-3adc-9942-c5e354314e45,  -15.955000 ,  -47.754000 ,2018-07-04 17:00:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 314995130 ,7903179b-4a2d-3b59-85b2-5bbdae5752e1,  -15.956000 ,  -47.764000 ,2018-07-04 17:00:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 300148490 ,e5bd0ae3-0efe-344f-9934-6db4d312b6b4,  -15.799000 ,  -47.997000 ,2018-06-27 16:55:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 363798427 ,effcada9-855e-3d42-ba85-55744692f836,  -15.621000 ,  -47.814000 ,2018-07-22 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 363798401 ,cb885e2b-0d72-399c-a62e-c3180521b216,  -15.738000 ,  -48.138000 ,2018-07-22 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 363798369 ,017135f1-1b66-3da7-bb16-6d7f490e2abf,  -15.940000 ,  -48.066000 ,2018-07-22 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 325852792 ,d0cb246f-db8b-3d97-9750-64830201bb43,  -15.610000 ,  -48.032000 ,2018-07-10 16:25:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 325852790 ,4577a060-e74c-3569-b52c-756eb54da834,  -15.612000 ,  -48.057000 ,2018-07-10 16:25:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
