id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 73010659 ,3c5ffa3f-5abb-11e8-911c-28924ad12c5c,  -16.018000 ,  -47.975000 ,2012-04-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 76275923 ,3cbd2421-5abb-11e8-911c-28924ad12c5c,  -15.724000 ,  -48.188000 ,2012-06-10 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 76477017 ,3cc1ecac-5abb-11e8-911c-28924ad12c5c,  -15.738000 ,  -47.712000 ,2012-06-12 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 77857597 ,3cebc601-5abb-11e8-911c-28924ad12c5c,  -15.565000 ,  -47.917000 ,2012-06-28 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 78059511 ,3cf32b44-5abb-11e8-911c-28924ad12c5c,  -15.701000 ,  -47.668000 ,2012-06-30 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 78352714 ,3cfc6250-5abb-11e8-911c-28924ad12c5c,  -15.819000 ,  -48.172000 ,2012-07-03 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 79479780 ,574d4c2c-5abb-11e8-911c-28924ad12c5c,  -15.933000 ,  -48.079000 ,2012-07-14 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 79479770 ,3d1953b5-5abb-11e8-911c-28924ad12c5c,  -15.879000 ,  -48.051000 ,2012-07-14 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80049613 ,3d2d94d1-5abb-11e8-911c-28924ad12c5c,  -15.647000 ,  -47.841000 ,2012-07-19 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80534697 ,3d35fbdc-5abb-11e8-911c-28924ad12c5c,  -15.841000 ,  -48.168000 ,2012-07-23 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80658624 ,574ef035-5abb-11e8-911c-28924ad12c5c,  -15.677000 ,  -47.679000 ,2012-07-24 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80658679 ,3d3d32d2-5abb-11e8-911c-28924ad12c5c,  -15.674000 ,  -47.674000 ,2012-07-24 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80658664 ,3d3d32c3-5abb-11e8-911c-28924ad12c5c,  -15.670000 ,  -47.654000 ,2012-07-24 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80658663 ,3d3d32c2-5abb-11e8-911c-28924ad12c5c,  -15.633000 ,  -47.731000 ,2012-07-24 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80767131 ,3d3e4806-5abb-11e8-911c-28924ad12c5c,  -15.654000 ,  -48.194000 ,2012-07-25 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80895367 ,574f8409-5abb-11e8-911c-28924ad12c5c,  -15.907000 ,  -47.973000 ,2012-07-26 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 80895312 ,3d4429dc-5abb-11e8-911c-28924ad12c5c,  -16.043000 ,  -48.179000 ,2012-07-26 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81163161 ,3d4c5fd1-5abb-11e8-911c-28924ad12c5c,  -15.683000 ,  -47.622000 ,2012-07-28 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81163096 ,3d4c5f9a-5abb-11e8-911c-28924ad12c5c,  -16.022000 ,  -47.998000 ,2012-07-28 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81163338 ,3d4c6022-5abb-11e8-911c-28924ad12c5c,  -15.768000 ,  -48.150000 ,2012-07-28 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81163300 ,3d4c600f-5abb-11e8-911c-28924ad12c5c,  -15.682000 ,  -47.613000 ,2012-07-28 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446122 ,3d502485-5abb-11e8-911c-28924ad12c5c,  -15.546000 ,  -47.495000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446110 ,3d50247e-5abb-11e8-911c-28924ad12c5c,  -15.549000 ,  -47.500000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446079 ,3d502465-5abb-11e8-911c-28924ad12c5c,  -15.547000 ,  -47.506000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446078 ,3d502464-5abb-11e8-911c-28924ad12c5c,  -15.643000 ,  -47.513000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446065 ,3d50245b-5abb-11e8-911c-28924ad12c5c,  -15.578000 ,  -47.496000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446056 ,3d502453-5abb-11e8-911c-28924ad12c5c,  -15.608000 ,  -47.873000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446044 ,3d50244c-5abb-11e8-911c-28924ad12c5c,  -15.548000 ,  -47.489000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81446013 ,3d502433-5abb-11e8-911c-28924ad12c5c,  -16.037000 ,  -47.973000 ,2012-07-30 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81938779 ,6132ade6-5abb-11e8-911c-28924ad12c5c,  -15.955000 ,  -47.838000 ,2012-08-02 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 81939198 ,6132ae10-5abb-11e8-911c-28924ad12c5c,  -15.964000 ,  -47.831000 ,2012-08-02 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82281880 ,3d6773af-5abb-11e8-911c-28924ad12c5c,  -15.621000 ,  -47.858000 ,2012-08-04 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82281774 ,3d67734a-5abb-11e8-911c-28924ad12c5c,  -15.757000 ,  -48.154000 ,2012-08-04 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82281866 ,3d6773a7-5abb-11e8-911c-28924ad12c5c,  -16.028000 ,  -48.181000 ,2012-08-04 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82914004 ,3d7b5802-5abb-11e8-911c-28924ad12c5c,  -15.987000 ,  -47.770000 ,2012-08-09 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82914002 ,3d7b5801-5abb-11e8-911c-28924ad12c5c,  -15.872000 ,  -48.148000 ,2012-08-09 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82913988 ,3d7b57f6-5abb-11e8-911c-28924ad12c5c,  -15.984000 ,  -47.750000 ,2012-08-09 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 82913967 ,3d7b57e7-5abb-11e8-911c-28924ad12c5c,  -15.992000 ,  -47.782000 ,2012-08-09 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
