id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 200348254 ,5967edd5-5abb-11e8-911c-28924ad12c5c,  -15.637000 ,  -47.896000 ,2016-04-29 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 194581426 ,4bdc1bcf-5abb-11e8-911c-28924ad12c5c,  -15.633000 ,  -47.437000 ,2016-02-07 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 199263166 ,4c37f7f2-5abb-11e8-911c-28924ad12c5c,  -16.005000 ,  -48.008000 ,2016-04-13 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 198129033 ,4c1e9b9e-5abb-11e8-911c-28924ad12c5c,  -15.617000 ,  -47.920000 ,2016-03-28 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 204706511 ,4cd7cfff-5abb-11e8-911c-28924ad12c5c,  -16.027000 ,  -48.159000 ,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 204706461 ,4cd7cfdb-5abb-11e8-911c-28924ad12c5c,  -16.033000 ,  -48.163000 ,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 204706475 ,4cd7cfe4-5abb-11e8-911c-28924ad12c5c,  -16.033000 ,  -48.190000 ,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 204706479 ,4cd7cfe7-5abb-11e8-911c-28924ad12c5c,  -16.038000 ,  -48.194000 ,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 199509938 ,59659630-5abb-11e8-911c-28924ad12c5c,  -15.959000 ,  -47.737000 ,2016-04-16 17:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 199509989 ,59659638-5abb-11e8-911c-28924ad12c5c,  -15.961000 ,  -47.749000 ,2016-04-16 17:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201103342 ,4c6d2fff-5abb-11e8-911c-28924ad12c5c,  -15.906000 ,  -47.390000 ,2016-05-11 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201219155 ,4c6f66d5-5abb-11e8-911c-28924ad12c5c,  -16.001000 ,  -47.404000 ,2016-05-13 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201219161 ,4c6f66da-5abb-11e8-911c-28924ad12c5c,  -16.000000 ,  -47.395000 ,2016-05-13 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201681282 ,4c7d7043-5abb-11e8-911c-28924ad12c5c,  -15.729000 ,  -47.663000 ,2016-05-20 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201681284 ,4c7d7045-5abb-11e8-911c-28924ad12c5c,  -15.731000 ,  -47.672000 ,2016-05-20 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 202193805 ,5b091614-5abb-11e8-911c-28924ad12c5c,  -15.905000 ,  -48.196000 ,2016-05-29 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 202092740 ,4c88e9ed-5abb-11e8-911c-28924ad12c5c,  -16.025000 ,  -47.358000 ,2016-05-27 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 202092752 ,4c88e9f4-5abb-11e8-911c-28924ad12c5c,  -16.023000 ,  -47.348000 ,2016-05-27 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 202346900 ,4c908e94-5abb-11e8-911c-28924ad12c5c,  -15.628000 ,  -48.214000 ,2016-06-01 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 201989047 ,596d89fc-5abb-11e8-911c-28924ad12c5c,  -15.718000 ,  -48.018000 ,2016-05-25 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
