id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 174300324 ,49bcba7b-5abb-11e8-911c-28924ad12c5c,  -15.884000 ,  -48.231000 ,2015-08-10 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 181544121 ,4aa06e3f-5abb-11e8-911c-28924ad12c5c,  -15.713000 ,  -47.913000 ,2015-09-25 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 184449586 ,593ecf7f-5abb-11e8-911c-28924ad12c5c,  -15.540000 ,  -47.644000 ,2015-10-18 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 158472056 ,473c4faa-5abb-11e8-911c-28924ad12c5c,  -16.043000 ,  -47.931000 ,2015-01-19 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 167025095 ,48ce45e5-5abb-11e8-911c-28924ad12c5c,  -15.681000 ,  -47.817000 ,2015-05-25 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 167025096 ,48ce45e6-5abb-11e8-911c-28924ad12c5c,  -15.683000 ,  -47.827000 ,2015-05-25 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 169039848 ,491ced88-5abb-11e8-911c-28924ad12c5c,  -15.868000 ,  -47.402000 ,2015-06-26 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171055958 ,4956f509-5abb-11e8-911c-28924ad12c5c,  -15.850000 ,  -48.269000 ,2015-07-14 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171962393 ,496fa38b-5abb-11e8-911c-28924ad12c5c,  -15.803000 ,  -48.242000 ,2015-07-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171962394 ,496fa38c-5abb-11e8-911c-28924ad12c5c,  -16.033000 ,  -47.976000 ,2015-07-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171962420 ,496fa3a3-5abb-11e8-911c-28924ad12c5c,  -16.034000 ,  -47.981000 ,2015-07-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171962424 ,496fa3a6-5abb-11e8-911c-28924ad12c5c,  -16.033000 ,  -47.970000 ,2015-07-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 171962462 ,5900e6b0-5abb-11e8-911c-28924ad12c5c,  -15.642000 ,  -48.096000 ,2015-07-23 16:45:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172483250 ,49802829-5abb-11e8-911c-28924ad12c5c,  -15.928000 ,  -47.833000 ,2015-07-28 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720058 ,498e4255-5abb-11e8-911c-28924ad12c5c,  -15.802000 ,  -48.183000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720081 ,498e4260-5abb-11e8-911c-28924ad12c5c,  -15.835000 ,  -47.809000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720089 ,498e4267-5abb-11e8-911c-28924ad12c5c,  -15.663000 ,  -47.621000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720126 ,498e427d-5abb-11e8-911c-28924ad12c5c,  -15.876000 ,  -47.567000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720127 ,498e427e-5abb-11e8-911c-28924ad12c5c,  -15.991000 ,  -47.940000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720129 ,498e427f-5abb-11e8-911c-28924ad12c5c,  -15.856000 ,  -47.966000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
 172720079 ,59031e99-5abb-11e8-911c-28924ad12c5c,  -15.801000 ,  -48.173000 ,2015-07-30 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado
