data,n_focos,target,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media,focos_ultimos_3d,focos_ultimos_7d,chuva_7d,temp_7d,humidade_7d,mes,dia_semana
2007-11-21,0,0,0.0,1399.928571428571,23.204166666666666,28.9,19.7,15.4625,62.875,8.2,2.225,0.0,0.0,5.400000000000015,23.450103021978023,59.49565018315018,11,2
2007-11-22,0,0,2.6,1221.1285714285714,22.554166666666664,28.0,19.4,16.729166666666668,70.375,10.1,2.316666666666667,0.0,0.0,0.0,23.691769688644687,58.07898351648352,11,3
2007-11-23,0,0,1.6,1586.0357142857142,21.183333333333334,26.5,17.9,16.7375,76.79166666666667,10.8,2.9333333333333336,0.0,0.0,2.6000000000000143,24.147619047619045,56.94196428571429,11,4
2007-11-24,0,0,0.0,1843.0785714285716,22.27083333333333,28.6,17.4,16.029166666666665,70.16666666666667,7.6,2.3625000000000003,0.0,0.0,4.200000000000014,23.554761904761904,60.91190476190477,11,5
2007-11-25,0,0,23.0,1151.3142857142857,22.0,27.3,18.9,17.650000000000002,77.04166666666667,8.7,2.091666666666667,0.0,0.0,4.200000000000014,23.34077380952381,62.45436507936508,11,6
2007-11-26,0,0,32.2,940.25,20.304166666666667,23.0,18.2,18.183333333333334,88.0,5.9,1.6833333333333331,0.0,0.0,27.200000000000014,23.149234693877553,64.53826530612245,11,0
2007-11-27,0,0,0.0,1337.7214285714283,21.704166666666666,27.7,17.7,17.787499999999998,79.95833333333333,7.5,2.220833333333333,0.0,0.0,59.40000000000002,22.141666666666662,71.94642857142857,11,1
2007-11-28,0,0,0.0,1614.207142857143,23.0125,29.2,19.0,17.783333333333335,74.70833333333333,7.1,1.7875,0.0,0.0,59.40000000000002,21.888690476190476,75.02976190476191,11,2
2007-11-29,0,0,4.2,1090.1357142857144,21.441666666666663,26.4,19.0,17.7375,80.125,8.7,3.045833333333333,0.0,0.0,59.40000000000002,21.86130952380952,76.72023809523809,11,3
2007-11-30,0,0,34.4,897.7714285714285,20.366666666666667,25.5,17.3,17.708333333333332,85.29166666666667,7.6,1.5875,0.0,0.0,61.00000000000002,21.702380952380953,78.11309523809523,11,4
2007-12-01,0,0,1.4,1010.6571428571428,20.0625,26.5,17.3,17.175,84.16666666666667,7.7,1.4791666666666667,0.0,0.0,93.80000000000001,21.585714285714285,79.32738095238095,12,5
2007-12-02,0,0,12.8,1482.435714285714,21.28333333333333,27.9,17.4,17.079166666666666,78.75,17.3,2.029166666666667,0.0,0.0,95.20000000000002,21.270238095238092,81.32738095238096,12,6
2007-12-03,0,0,3.0,1297.7,21.6625,27.5,18.5,17.650000000000002,79.33333333333333,9.3,1.7875,0.0,0.0,85.00000000000001,21.167857142857144,81.57142857142857,12,0
2007-12-04,0,0,20.8,572.5571428571428,20.766666666666666,25.8,17.1,17.695833333333333,83.08333333333333,9.4,1.6083333333333334,0.0,0.0,55.80000000000002,21.36190476190476,80.33333333333334,12,1
2007-12-05,0,0,0.2,1563.357142857143,21.245833333333334,27.7,17.7,16.029166666666665,74.70833333333333,7.5,1.7,0.0,0.0,76.60000000000002,21.22797619047619,80.7797619047619,12,2
2007-12-06,0,0,0.0,1799.7642857142855,23.5375,29.5,19.3,16.166666666666668,65.58333333333333,10.0,2.4458333333333333,0.0,0.0,76.80000000000001,20.97559523809524,80.7797619047619,12,3
2007-12-07,0,0,12.0,1233.3642857142856,22.27916666666667,29.8,18.3,16.9875,73.45833333333333,9.9,2.2333333333333334,0.0,0.0,72.60000000000001,21.275000000000002,78.70238095238095,12,4
2007-12-08,0,0,54.4,1395.3076923076924,21.7625,27.8,16.4,17.8125,79.45833333333333,17.3,1.9458333333333333,0.0,0.0,50.20000000000002,21.548214285714288,77.01190476190477,12,5
2007-12-09,0,0,0.2,1643.4,21.479166666666668,28.1,18.1,17.545833333333334,79.54166666666667,7.2,1.9041666666666668,0.0,0.0,103.20000000000002,21.791071428571428,76.33928571428571,12,6
2007-12-10,0,0,8.6,1000.8642857142858,20.766666666666666,25.2,18.1,17.420833333333334,81.83333333333333,9.6,2.904166666666667,0.0,0.0,90.60000000000001,21.81904761904762,76.45238095238095,12,0
2007-12-11,0,0,12.6,599.9642857142857,18.225,22.8,16.0,16.175,88.16666666666667,16.8,1.6375,0.0,0.0,96.20000000000002,21.69107142857143,76.80952380952381,12,1
2007-12-12,0,0,0.0,1830.2142857142856,21.475,28.2,14.7,15.054166666666667,69.875,7.7,1.5958333333333332,0.0,0.0,88.0,21.32797619047619,77.53571428571429,12,2
2007-12-13,0,0,0.0,2032.007142857143,24.629166666666663,30.4,18.1,15.975,60.41666666666666,6.6,1.6541666666666668,0.0,0.0,87.80000000000001,21.360714285714288,76.84523809523809,12,3
2007-12-14,0,0,32.2,1028.8076923076924,20.97083333333333,25.2,17.2,16.55,76.875,8.1,1.8125,0.0,0.0,87.80000000000001,21.51666666666667,76.10714285714286,12,4
2007-12-15,0,0,0.4,1518.2214285714283,22.0375,28.4,19.2,16.804166666666667,73.5,9.6,2.629166666666667,0.0,0.0,108.00000000000001,21.329761904761906,76.59523809523809,12,5
2007-12-16,0,0,4.8,1335.135714285714,21.7625,26.8,19.4,17.25,76.125,10.1,2.7583333333333333,0.0,0.0,54.00000000000001,21.36904761904762,75.7440476190476,12,6
2007-12-17,0,0,4.6,1867.3071428571427,22.77083333333333,27.8,18.4,17.537499999999998,73.04166666666667,9.8,2.279166666666667,0.0,0.0,58.60000000000001,21.409523809523808,75.2559523809524,12,0
2007-12-18,0,0,1.0,1589.142857142857,21.925,27.0,18.7,17.754166666666666,78.29166666666667,7.9,2.5083333333333333,0.0,0.0,54.60000000000001,21.695833333333333,74.0,12,1
2007-12-19,0,0,35.0,1206.8,20.275,24.1,17.8,17.620833333333334,85.41666666666667,13.8,3.6875,0.0,0.0,43.00000000000001,22.22440476190476,72.58928571428571,12,2
2007-12-20,0,0,9.2,1148.3357142857144,20.091666666666665,25.8,17.4,17.5,85.45833333333333,13.8,3.6166666666666663,0.0,0.0,78.0,22.052976190476187,74.80952380952382,12,3
2007-12-21,0,0,3.4,784.6642857142857,20.125,23.2,18.2,17.325,84.41666666666667,9.7,2.6958333333333333,0.0,0.0,87.2,21.4047619047619,78.38690476190477,12,4
2007-12-22,0,0,6.6,1027.9692307692308,19.154166666666665,22.1,17.1,16.554166666666667,85.29166666666667,8.3,2.629166666666667,0.0,0.0,58.400000000000006,21.283928571428568,79.46428571428571,12,5
2007-12-23,0,0,0.6000000000000001,1174.8071428571427,19.8625,24.5,17.1,16.05,79.5,7.9,2.283333333333333,0.0,0.0,64.60000000000001,20.872023809523807,81.14880952380953,12,6
2007-12-24,0,0,9.0,713.6857142857143,20.041666666666668,22.7,17.2,16.933333333333334,82.54166666666667,5.7,1.2,0.0,0.0,60.4,20.600595238095234,81.6309523809524,12,0
2007-12-25,0,0,0.8,1739.45,21.266666666666666,26.7,17.4,16.162499999999998,74.75,9.5,2.504166666666667,0.0,0.0,64.80000000000001,20.210714285714285,82.98809523809523,12,1
2007-12-26,0,0,0.0,2110.1142857142854,22.77916666666667,27.2,18.7,13.579166666666666,57.04166666666666,9.1,3.7125,0.0,0.0,64.60000000000001,20.116666666666667,82.48214285714286,12,2
2007-12-27,0,0,0.0,2256.5714285714284,22.42083333333333,27.5,17.8,12.0625,54.25,8.3,3.2291666666666665,0.0,0.0,29.600000000000005,20.47440476190476,78.42857142857143,12,3
2007-12-28,0,0,0.0,2202.6428571428573,22.54583333333333,28.4,15.5,11.941666666666668,52.708333333333336,10.3,2.6083333333333334,0.0,0.0,20.400000000000006,20.807142857142857,73.97023809523809,12,4
2007-12-29,0,0,0.0,2216.9785714285717,23.254166666666663,27.8,18.3,14.15,58.458333333333336,9.8,3.2625,0.0,0.0,17.000000000000007,21.15297619047619,69.44047619047619,12,5
2007-12-30,0,0,0.0,1686.4785714285715,23.620833333333334,28.0,18.1,13.191666666666668,52.79166666666666,7.8,2.3000000000000003,0.0,0.0,10.400000000000007,21.738690476190474,65.60714285714286,12,6
2007-12-31,0,0,0.0,2042.4692307692308,24.160869565217396,29.2,17.2,13.660869565217393,54.60869565217392,8.6,2.5695652173913044,0.0,0.0,9.800000000000008,22.27559523809524,61.791666666666664,12,0
2008-01-01,0,0,0.0,1888.1642857142856,23.916666666666668,30.1,16.4,11.679166666666667,49.04166666666666,7.5,1.6708333333333334,0.0,0.0,0.8000000000000071,22.864052795031057,57.80124223602484,1,1
2008-01-02,0,0,0.0,1798.8714285714286,24.3,29.6,18.4,13.5375,52.25,7.5,2.0708333333333333,0.0,0.0,0.0,23.242624223602487,54.1286231884058,1,2
2008-01-03,0,0,0.0,1575.4714285714283,23.15416666666667,28.3,18.6,15.445833333333333,64.0,7.5,1.8916666666666664,0.0,0.0,0.0,23.459886128364392,53.444099378881994,1,3
2008-01-04,0,0,0.0,1963.6714285714288,24.175,29.1,19.8,13.4375,52.208333333333336,8.8,2.6416666666666666,0.0,0.0,0.0,23.564648033126293,54.83695652173913,1,4
2008-01-05,0,0,0.0,1831.0785714285716,24.008333333333336,30.3,17.4,12.633333333333333,50.66666666666666,8.0,1.875,0.0,0.0,0.0,23.79738612836439,54.765527950310556,1,5
2008-01-06,0,0,0.0,1019.4642857142856,23.691666666666663,29.1,20.6,17.033333333333335,67.20833333333333,8.1,2.091666666666667,0.0,0.0,0.0,23.90512422360249,53.65243271221532,1,6
2008-01-07,0,0,4.2,1342.2923076923075,21.35,27.9,17.5,16.7375,76.125,10.8,2.6916666666666664,0.0,0.0,0.0,23.915243271221534,55.71195652173913,1,0
2008-01-08,0,0,2.8,1559.6714285714286,21.92083333333333,27.5,18.2,16.8,73.79166666666667,10.0,2.5708333333333333,0.0,0.0,4.200000000000007,23.513690476190476,58.785714285714285,1,1
2008-01-09,0,0,2.0,1362.2642857142855,21.46666666666667,28.2,17.7,16.583333333333332,75.75,9.9,1.9333333333333331,0.0,0.0,7.000000000000007,23.228571428571428,62.32142857142857,1,2
2008-01-10,0,0,23.6,1549.776923076923,20.28333333333333,25.8,16.4,16.625,80.58333333333333,10.6,2.6833333333333336,0.0,0.0,9.000000000000007,22.823809523809526,65.67857142857143,1,3
2008-01-11,0,0,1.8,1378.1999999999998,21.129166666666663,26.6,16.8,16.616666666666667,76.45833333333333,8.6,2.279166666666667,0.0,0.0,32.60000000000001,22.413690476190478,68.04761904761905,1,4
2008-01-12,0,0,11.4,1653.5538461538465,21.370833333333334,27.0,17.8,17.704166666666666,80.75,7.6,1.4708333333333332,0.0,0.0,34.400000000000006,21.978571428571428,71.51190476190476,1,5
2008-01-13,0,0,0.2,961.2153846153848,20.775,25.4,18.8,17.808333333333334,83.70833333333333,9.3,1.75,0.0,0.0,45.80000000000001,21.60178571428571,75.80952380952381,1,6
2008-01-14,0,0,0.0,2241.523076923077,21.7875,26.3,18.9,16.316666666666666,72.66666666666667,9.6,3.3833333333333333,0.0,0.0,46.00000000000001,21.185119047619047,78.16666666666666,1,0
2008-01-15,0,0,1.0,1041.7076923076925,21.22083333333333,24.9,18.6,15.3125,69.25,9.5,3.075,0.0,0.0,41.800000000000004,21.24761904761905,77.67261904761905,1,1
2008-01-16,0,0,27.4,1765.7833333333335,21.1875,27.5,16.8,16.104166666666668,74.625,9.4,2.345833333333333,0.0,0.0,40.00000000000001,21.14761904761905,77.02380952380952,1,2
2008-01-17,0,0,17.0,1204.3153846153846,19.14583333333333,25.5,16.6,16.175,83.83333333333333,12.4,2.220833333333333,0.0,0.0,65.4,21.107738095238094,76.86309523809523,1,3
2008-01-18,0,0,18.4,1398.569230769231,20.370833333333334,26.5,16.0,17.120833333333334,82.54166666666667,12.9,1.1458333333333333,0.0,0.0,58.80000000000001,20.945238095238096,77.32738095238095,1,4
2008-01-19,0,0,0.0,1557.723076923077,21.6125,27.3,18.3,17.279166666666665,77.5,14.8,2.3291666666666666,0.0,0.0,75.4,20.83690476190476,78.19642857142857,1,5
