id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,data,hora
8699076,546e7062-5abb-11e8-911c-28924ad12c5c,-15.807,-47.474,2003-02-10 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-02-10,16:53:00
10039136,5e8b5f03-5abb-11e8-911c-28924ad12c5c,-15.896,-48.017,2003-05-17 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-05-17,16:53:00
10266418,23ad605e-5abb-11e8-911c-28924ad12c5c,-15.989,-47.769,2003-06-02 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-02,16:53:00
10266417,23ad605d-5abb-11e8-911c-28924ad12c5c,-15.824,-48.026,2003-06-02 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-02,16:53:00
10317857,5ee086ae-5abb-11e8-911c-28924ad12c5c,-15.654,-48.216,2003-06-07 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-07,17:11:00
10317836,5ee086a0-5abb-11e8-911c-28924ad12c5c,-15.549,-48.004,2003-06-07 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-07,17:11:00
10317840,5489867c-5abb-11e8-911c-28924ad12c5c,-15.55,-47.998,2003-06-07 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-07,17:11:00
10317827,54898679-5abb-11e8-911c-28924ad12c5c,-15.643,-48.218,2003-06-07 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-07,17:11:00
10317797,5489866c-5abb-11e8-911c-28924ad12c5c,-15.645,-48.232,2003-06-07 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-07,17:11:00
10378430,5ea7186e-5abb-11e8-911c-28924ad12c5c,-15.772,-48.014,2003-06-11 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-11,16:47:00
10390005,548988d8-5abb-11e8-911c-28924ad12c5c,-15.647,-48.204,2003-06-12 17:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-12,17:29:00
10390026,5ea9458f-5abb-11e8-911c-28924ad12c5c,-15.649,-48.228,2003-06-12 17:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-12,17:29:00
10390028,5ea94591-5abb-11e8-911c-28924ad12c5c,-15.653,-48.234,2003-06-12 17:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-12,17:29:00
10390010,5ea94581-5abb-11e8-911c-28924ad12c5c,-15.664,-48.224,2003-06-12 17:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-12,17:29:00
10492407,5ecb22fc-5abb-11e8-911c-28924ad12c5c,-15.797,-48.227,2003-06-18 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-18,16:53:00
10525640,5ecf9a3f-5abb-11e8-911c-28924ad12c5c,-15.947,-48.154,2003-06-20 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-20,16:41:00
10525630,5ecf9a3b-5abb-11e8-911c-28924ad12c5c,-16.036,-47.83,2003-06-20 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-20,16:41:00
10525588,5ecf9a2c-5abb-11e8-911c-28924ad12c5c,-16.039,-47.834,2003-06-20 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-20,16:41:00
10572155,5eda1a18-5abb-11e8-911c-28924ad12c5c,-15.876,-48.164,2003-06-23 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-23,17:11:00
10572154,5eda1a17-5abb-11e8-911c-28924ad12c5c,-15.827,-48.076,2003-06-23 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-23,17:11:00
10572142,5eda1a06-5abb-11e8-911c-28924ad12c5c,-15.909,-48.158,2003-06-23 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-23,17:11:00
10572104,5eda19f3-5abb-11e8-911c-28924ad12c5c,-15.907,-48.144,2003-06-23 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-23,17:11:00
10599371,548aa5fe-5abb-11e8-911c-28924ad12c5c,-15.968,-48.157,2003-06-25 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-25,16:59:00
10599379,23b26154-5abb-11e8-911c-28924ad12c5c,-15.856,-48.032,2003-06-25 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-25,16:59:00
10599404,23b2616b-5abb-11e8-911c-28924ad12c5c,-15.709,-47.848,2003-06-25 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-25,16:59:00
10599445,23b26182-5abb-11e8-911c-28924ad12c5c,-15.725,-47.484,2003-06-25 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-25,16:59:00
10599486,23b26185-5abb-11e8-911c-28924ad12c5c,-15.716,-47.486,2003-06-25 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-25,16:59:00
10624707,5f13a6d8-5abb-11e8-911c-28924ad12c5c,-15.662,-48.205,2003-06-27 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-27,16:47:00
10624679,5f13a6cd-5abb-11e8-911c-28924ad12c5c,-15.862,-48.052,2003-06-27 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-27,16:47:00
10624632,5f13a6ba-5abb-11e8-911c-28924ad12c5c,-16.03,-47.682,2003-06-27 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-27,16:47:00
10668888,5ee9f83f-5abb-11e8-911c-28924ad12c5c,-15.925,-47.552,2003-06-30 17:17:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-30,17:17:00
10669084,548b2452-5abb-11e8-911c-28924ad12c5c,-15.884,-48.228,2003-06-30 17:18:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-30,17:18:00
10669046,548b244e-5abb-11e8-911c-28924ad12c5c,-15.887,-48.22,2003-06-30 17:18:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-30,17:18:00
10668968,548b244c-5abb-11e8-911c-28924ad12c5c,-15.89,-48.238,2003-06-30 17:18:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-06-30,17:18:00
10732627,5ef8efcb-5abb-11e8-911c-28924ad12c5c,-15.721,-48.184,2003-07-04 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-04,16:53:00
10732714,548ba690-5abb-11e8-911c-28924ad12c5c,-15.72,-48.175,2003-07-04 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-04,16:53:00
10749342,5efccc4a-5abb-11e8-911c-28924ad12c5c,-15.667,-47.911,2003-07-05 17:36:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-05,17:36:00
10749387,5efccc52-5abb-11e8-911c-28924ad12c5c,-15.664,-47.908,2003-07-05 17:36:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-05,17:36:00
10749377,5efccc4e-5abb-11e8-911c-28924ad12c5c,-15.658,-47.869,2003-07-05 17:36:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-05,17:36:00
10764553,5efd4ebb-5abb-11e8-911c-28924ad12c5c,-16.005,-48.009,2003-07-06 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-06,16:41:00
10782834,5f069486-5abb-11e8-911c-28924ad12c5c,-15.745,-47.672,2003-07-07 17:24:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-07,17:24:00
10782721,5f069482-5abb-11e8-911c-28924ad12c5c,-15.676,-48.221,2003-07-07 17:24:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-07,17:24:00
10782742,548c2bc1-5abb-11e8-911c-28924ad12c5c,-15.672,-48.198,2003-07-07 17:24:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-07,17:24:00
10823259,5f10dc0f-5abb-11e8-911c-28924ad12c5c,-15.964,-47.679,2003-07-09 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-09,17:11:00
10823219,5f10dc00-5abb-11e8-911c-28924ad12c5c,-15.967,-47.694,2003-07-09 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-09,17:11:00
10823163,5f10dbea-5abb-11e8-911c-28924ad12c5c,-15.965,-47.687,2003-07-09 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-09,17:11:00
10823240,548c2d5c-5abb-11e8-911c-28924ad12c5c,-16.023,-48.111,2003-07-09 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-09,17:11:00
10865724,548c2ea6-5abb-11e8-911c-28924ad12c5c,-15.659,-47.677,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10865695,5f22d54f-5abb-11e8-911c-28924ad12c5c,-15.971,-47.659,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10865755,5f22d56b-5abb-11e8-911c-28924ad12c5c,-16.01,-48.173,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10865788,5f22d57a-5abb-11e8-911c-28924ad12c5c,-15.969,-47.649,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10865795,5f22d580-5abb-11e8-911c-28924ad12c5c,-15.658,-47.667,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10865778,5f22d571-5abb-11e8-911c-28924ad12c5c,-15.851,-48.151,2003-07-11 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-11,16:59:00
10906049,5f2c56fc-5abb-11e8-911c-28924ad12c5c,-15.679,-47.773,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906043,5f2c56f9-5abb-11e8-911c-28924ad12c5c,-15.677,-47.763,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906042,5f2c56f8-5abb-11e8-911c-28924ad12c5c,-15.627,-48.12,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906040,5f2c56f7-5abb-11e8-911c-28924ad12c5c,-15.628,-48.13,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906021,5f2c56ed-5abb-11e8-911c-28924ad12c5c,-15.635,-48.122,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906036,548cd6dd-5abb-11e8-911c-28924ad12c5c,-15.844,-48.171,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10906035,548cd6dc-5abb-11e8-911c-28924ad12c5c,-15.671,-47.77,2003-07-13 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-13,16:47:00
10950215,548cd867-5abb-11e8-911c-28924ad12c5c,-15.856,-47.629,2003-07-15 16:35:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-15,16:35:00
10974686,5f3ff082-5abb-11e8-911c-28924ad12c5c,-15.591,-47.551,2003-07-16 17:18:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-16,17:18:00
10974628,548cd9e4-5abb-11e8-911c-28924ad12c5c,-15.687,-48.102,2003-07-16 17:18:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-16,17:18:00
11017126,5f4d0b67-5abb-11e8-911c-28924ad12c5c,-15.992,-47.789,2003-07-18 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-18,17:05:00
11017205,5f4d0b91-5abb-11e8-911c-28924ad12c5c,-15.553,-47.409,2003-07-18 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-18,17:05:00
11036689,5f50e5db-5abb-11e8-911c-28924ad12c5c,-15.777,-47.965,2003-07-19 16:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-19,16:10:00
11036673,5f50e5cf-5abb-11e8-911c-28924ad12c5c,-15.778,-47.969,2003-07-19 16:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-19,16:10:00
11061002,5f531d04-5abb-11e8-911c-28924ad12c5c,-15.572,-48.024,2003-07-20 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-20,16:53:00
11060943,5f531ce9-5abb-11e8-911c-28924ad12c5c,-15.969,-48.026,2003-07-20 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-20,16:53:00
11061038,548dfae8-5abb-11e8-911c-28924ad12c5c,-15.821,-47.957,2003-07-20 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-20,16:53:00
11061028,548dfae3-5abb-11e8-911c-28924ad12c5c,-15.822,-47.966,2003-07-20 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-20,16:53:00
11101353,23b6223a-5abb-11e8-911c-28924ad12c5c,-15.669,-47.631,2003-07-22 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-22,16:41:00
11142830,5f5d667e-5abb-11e8-911c-28924ad12c5c,-15.66,-47.567,2003-07-24 16:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-24,16:29:00
11142827,5f5d667b-5abb-11e8-911c-28924ad12c5c,-15.662,-47.585,2003-07-24 16:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-24,16:29:00
11142711,5f5d6642-5abb-11e8-911c-28924ad12c5c,-15.929,-47.428,2003-07-24 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-24,16:28:00
11216965,548eb25a-5abb-11e8-911c-28924ad12c5c,-15.819,-47.613,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216973,548eb25d-5abb-11e8-911c-28924ad12c5c,-15.811,-47.625,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216929,5f717782-5abb-11e8-911c-28924ad12c5c,-15.82,-47.623,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216942,5f71778a-5abb-11e8-911c-28924ad12c5c,-15.809,-47.614,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216941,5f717789-5abb-11e8-911c-28924ad12c5c,-15.984,-47.848,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216930,5f717783-5abb-11e8-911c-28924ad12c5c,-15.97,-48.178,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11216943,5f71778b-5abb-11e8-911c-28924ad12c5c,-15.812,-47.635,2003-07-27 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-27,16:59:00
11260594,548f387a-5abb-11e8-911c-28924ad12c5c,-15.846,-47.643,2003-07-29 16:47:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-29,16:47:00
11282815,5f7a1651-5abb-11e8-911c-28924ad12c5c,-15.679,-48.167,2003-07-30 17:30:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-07-30,17:30:00
11359753,549057e5-5abb-11e8-911c-28924ad12c5c,-15.629,-48.204,2003-08-02 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-02,16:22:00
11359719,549057d6-5abb-11e8-911c-28924ad12c5c,-15.701,-47.388,2003-08-02 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-02,16:22:00
11389189,5490ee7f-5abb-11e8-911c-28924ad12c5c,-15.619,-48.167,2003-08-03 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-03,17:05:00
11440928,5491750d-5abb-11e8-911c-28924ad12c5c,-15.987,-47.929,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11440929,5491750e-5abb-11e8-911c-28924ad12c5c,-15.818,-48.166,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11440967,54917512-5abb-11e8-911c-28924ad12c5c,-15.555,-47.489,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11441031,54917524-5abb-11e8-911c-28924ad12c5c,-15.794,-47.867,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11441082,5491752e-5abb-11e8-911c-28924ad12c5c,-15.546,-47.49,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11441046,5f8b1dba-5abb-11e8-911c-28924ad12c5c,-15.795,-47.876,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11441028,54917522-5abb-11e8-911c-28924ad12c5c,-15.82,-48.175,2003-08-05 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-05,16:53:00
11510754,54929e53-5abb-11e8-911c-28924ad12c5c,-15.776,-48.053,2003-08-08 17:23:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-08,17:23:00
11530714,5f9fdf27-5abb-11e8-911c-28924ad12c5c,-15.571,-47.506,2003-08-09 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-09,16:28:00
11530679,54931fb2-5abb-11e8-911c-28924ad12c5c,-15.569,-47.488,2003-08-09 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-09,16:28:00
11530675,54931fae-5abb-11e8-911c-28924ad12c5c,-15.581,-47.487,2003-08-09 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-09,16:28:00
11530657,54931fa7-5abb-11e8-911c-28924ad12c5c,-15.577,-47.492,2003-08-09 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-09,16:28:00
11530655,54931fa5-5abb-11e8-911c-28924ad12c5c,-15.522,-48.006,2003-08-09 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-09,16:28:00
11554719,5493234b-5abb-11e8-911c-28924ad12c5c,-15.959,-47.8,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554720,5493234c-5abb-11e8-911c-28924ad12c5c,-15.992,-48.004,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554747,5493a221-5abb-11e8-911c-28924ad12c5c,-15.989,-47.99,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554755,5493a226-5abb-11e8-911c-28924ad12c5c,-15.969,-47.793,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554771,5fa3b87e-5abb-11e8-911c-28924ad12c5c,-15.97,-47.798,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554775,5fa3b880-5abb-11e8-911c-28924ad12c5c,-15.971,-47.808,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11554757,5493a228-5abb-11e8-911c-28924ad12c5c,-15.58,-47.467,2003-08-10 17:11:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-10,17:11:00
11573992,5493a316-5abb-11e8-911c-28924ad12c5c,-15.999,-47.658,2003-08-11 16:16:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-11,16:16:00
11742202,5fb992ad-5abb-11e8-911c-28924ad12c5c,-15.622,-47.76,2003-08-17 17:17:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-17,17:17:00
11742333,54970a90-5abb-11e8-911c-28924ad12c5c,-15.623,-47.753,2003-08-17 17:17:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-17,17:17:00
11767179,54970bbb-5abb-11e8-911c-28924ad12c5c,-15.507,-47.858,2003-08-18 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-18,16:22:00
11767175,54970bba-5abb-11e8-911c-28924ad12c5c,-15.893,-47.905,2003-08-18 16:22:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-18,16:22:00
11815823,5498305c-5abb-11e8-911c-28924ad12c5c,-15.859,-47.709,2003-08-19 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-19,17:05:00
11815819,54983059-5abb-11e8-911c-28924ad12c5c,-15.932,-47.782,2003-08-19 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-19,17:05:00
11815785,5f92c922-5abb-11e8-911c-28924ad12c5c,-15.645,-48.101,2003-08-19 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-19,17:05:00
11904523,5499c130-5abb-11e8-911c-28924ad12c5c,-15.878,-47.947,2003-08-21 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-21,16:53:00
11904334,5499c106-5abb-11e8-911c-28924ad12c5c,-15.811,-47.869,2003-08-21 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-21,16:53:00
11904653,5499c14c-5abb-11e8-911c-28924ad12c5c,-15.81,-47.86,2003-08-21 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-21,16:53:00
11904608,5499c143-5abb-11e8-911c-28924ad12c5c,-15.953,-48.024,2003-08-21 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-21,16:53:00
11904601,5499c13e-5abb-11e8-911c-28924ad12c5c,-15.877,-47.938,2003-08-21 16:53:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-21,16:53:00
11959454,5fc5d408-5abb-11e8-911c-28924ad12c5c,-15.939,-47.848,2003-08-23 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-23,16:41:00
11959455,5fc5d409-5abb-11e8-911c-28924ad12c5c,-15.937,-47.837,2003-08-23 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-23,16:41:00
11982268,5fc864a8-5abb-11e8-911c-28924ad12c5c,-15.909,-47.685,2003-08-24 17:23:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-24,17:23:00
12008963,549b73e4-5abb-11e8-911c-28924ad12c5c,-15.781,-48.018,2003-08-25 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-25,16:28:00
12008958,549b73df-5abb-11e8-911c-28924ad12c5c,-15.779,-47.999,2003-08-25 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-25,16:28:00
12008832,549b73b0-5abb-11e8-911c-28924ad12c5c,-15.777,-48.006,2003-08-25 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-25,16:28:00
12008816,549b73a0-5abb-11e8-911c-28924ad12c5c,-15.779,-48.025,2003-08-25 16:28:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-08-25,16:28:00
12521916,5ffc27b1-5abb-11e8-911c-28924ad12c5c,-15.873,-48.051,2003-09-08 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-08,16:41:00
12521593,5ffc276e-5abb-11e8-911c-28924ad12c5c,-15.931,-47.635,2003-09-08 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-08,16:41:00
12548373,54a5ba0a-5abb-11e8-911c-28924ad12c5c,-15.577,-48.155,2003-09-09 17:24:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-09,17:24:00
12548346,5ffefb3f-5abb-11e8-911c-28924ad12c5c,-15.929,-47.83,2003-09-09 17:24:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-09,17:24:00
12576355,54a5bbc9-5abb-11e8-911c-28924ad12c5c,-15.581,-48.137,2003-09-10 16:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-10,16:29:00
12576163,54a5bb80-5abb-11e8-911c-28924ad12c5c,-15.577,-48.124,2003-09-10 16:29:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-10,16:29:00
12640861,54a6ec4f-5abb-11e8-911c-28924ad12c5c,-15.954,-47.375,2003-09-12 16:16:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-12,16:16:00
12670160,54a80958-5abb-11e8-911c-28924ad12c5c,-15.778,-47.469,2003-09-13 16:59:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-13,16:59:00
12889428,60199b39-5abb-11e8-911c-28924ad12c5c,-15.897,-47.519,2003-09-20 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-20,17:05:00
12888807,54adc573-5abb-11e8-911c-28924ad12c5c,-15.892,-47.526,2003-09-20 17:05:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-20,17:05:00
13039175,54b1b26b-5abb-11e8-911c-28924ad12c5c,-15.982,-47.982,2003-09-24 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-24,16:41:00
13037157,54b1b180-5abb-11e8-911c-28924ad12c5c,-15.503,-47.67,2003-09-24 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-24,16:41:00
13037814,6023af23-5abb-11e8-911c-28924ad12c5c,-16.022,-47.826,2003-09-24 16:41:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2003-09-24,16:41:00
