Data,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media
2008-12-29,47.4,944.3714285714286,20.841666666666665,25.8,18.3,18.175,85.54166666666667,6.6,1.9249999999999998
2008-12-30,0.0,1853.2214285714288,22.90416666666667,29.1,18.0,18.316666666666666,77.45833333333333,7.4,1.7874999999999999
2008-12-31,2.2,1666.357142857143,24.083333333333332,29.9,19.4,17.912499999999998,69.95833333333333,8.2,1.4041666666666668
2009-01-01,21.799999999999997,1736.8,23.229166666666668,29.9,18.7,17.795833333333334,73.70833333333333,15.0,1.9041666666666668
2009-01-02,0.8,1467.11875,23.770833333333332,30.4,18.8,17.616666666666667,70.91666666666667,8.3,2.1708333333333334
2009-01-03,2.2,1364.564285714286,22.395833333333332,26.7,19.4,18.279166666666665,78.0,10.3,2.783333333333333
2009-01-04,0.0,1733.707142857143,21.858333333333334,26.5,18.9,17.883333333333333,79.25,11.4,3.3000000000000003
2009-01-05,16.2,835.0071428571429,19.945833333333333,24.0,17.8,17.658333333333335,87.04166666666667,9.3,3.016666666666667
2009-01-06,15.6,1101.2928571428572,20.091666666666665,25.1,16.9,17.7,86.66666666666667,7.0,1.55
2009-01-07,3.8,1217.7071428571428,20.908333333333335,26.8,17.8,17.837500000000002,83.54166666666667,6.6,1.7
2009-01-08,15.2,1433.792857142857,21.008333333333333,27.7,17.2,17.650000000000002,82.29166666666667,11.0,2.3541666666666665
2009-01-09,0.4,1124.6,21.2,27.2,17.5,18.025000000000002,82.83333333333333,10.7,1.5374999999999999
2009-01-10,0.0,1672.357142857143,21.9375,26.8,17.9,16.695833333333333,74.08333333333333,9.0,3.016666666666667
2009-01-11,0.0,1689.3857142857144,22.0,27.2,17.8,16.320833333333333,71.25,7.8,3.0749999999999997
2009-01-12,0.0,2056.1142857142854,23.070833333333336,28.3,19.2,16.433333333333334,67.25,9.0,3.4625
2009-01-13,0.0,1902.7642857142857,24.125,29.3,20.7,17.320833333333333,66.91666666666667,9.6,3.341666666666667
2009-01-14,0.0,2006.3500000000001,24.195833333333336,29.4,18.7,16.558333333333334,64.08333333333333,7.8,2.4791666666666665
2009-01-15,0.0,2024.0714285714287,24.229166666666668,29.4,18.9,14.216666666666667,55.25,8.5,2.5083333333333333
2009-01-16,0.2,1604.3461538461538,22.974999999999998,29.6,18.6,17.045833333333334,70.5,12.3,2.433333333333333
2009-01-17,4.2,1731.076923076923,22.3,27.7,17.9,16.941666666666666,73.5,9.1,2.4833333333333334
2009-01-18,25.2,730.0384615384615,20.541666666666668,26.4,18.0,17.8625,85.16666666666667,8.6,1.5
2009-01-19,0.4,1580.2428571428572,21.630434782608695,26.8,17.6,18.108695652173914,81.6086956521739,7.1,1.4217391304347828
2009-01-20,28.599999999999998,722.7230769230769,20.912499999999998,24.7,18.5,18.683333333333334,87.29166666666667,7.1,1.6958333333333335
2009-01-21,0.8,705.0769230769231,20.566666666666666,24.2,18.6,18.2375,86.875,6.5,1.9208333333333334
2009-01-22,16.8,807.1769230769231,20.195833333333333,24.7,18.6,18.1375,88.29166666666667,8.1,1.4708333333333332
2009-01-23,31.2,1229.8,20.533333333333335,26.6,17.2,17.841666666666665,85.54166666666667,8.6,2.025
2009-01-24,11.2,1301.4714285714285,20.841666666666665,25.6,17.9,18.195833333333333,85.5,9.9,1.9083333333333332
2009-01-25,3.6,1347.776923076923,20.908333333333335,26.0,18.7,17.9125,83.875,10.6,1.9583333333333333
2009-01-26,0.0,1556.1846153846152,21.029166666666665,26.5,17.7,17.683333333333334,81.875,7.4,1.9375
2009-01-27,0.8,1150.246153846154,21.125,26.1,19.3,17.895833333333332,82.33333333333333,11.1,2.0500000000000003
2009-01-28,5.2,1028.4076923076923,21.454166666666666,26.0,18.8,17.458333333333332,78.625,8.5,1.7416666666666665
2009-01-29,0.0,1899.5307692307692,22.6875,29.0,18.2,17.383333333333333,74.79166666666667,8.4,1.8666666666666665
2009-01-30,0.2,2022.0538461538463,23.770833333333332,30.1,17.5,16.979166666666668,69.0,7.4,1.7125000000000001
2009-01-31,0.0,1597.3769230769233,22.983333333333334,29.5,17.4,16.8,69.95833333333333,9.6,2.1125000000000003
2009-02-01,3.1999999999999997,1410.1923076923076,22.660869565217393,28.1,18.1,17.36521739130435,73.52173913043478,8.6,1.8956521739130436
2009-02-02,0.0,1739.8692307692306,22.3125,28.2,17.9,17.125,74.08333333333333,8.8,1.5374999999999999
2009-02-03,44.400000000000006,1713.0,21.629166666666666,28.2,16.8,17.4875,78.75,8.2,1.9391304347826088
2009-02-04,0.0,1666.823076923077,22.333333333333332,28.5,17.3,17.779166666666665,77.04166666666667,8.0,1.6083333333333334
2009-02-05,1.2,1195.9384615384615,21.991666666666664,27.2,18.1,17.629166666666666,77.70833333333333,7.0,1.7
2009-02-06,0.0,1956.0,22.6375,28.6,19.0,17.770833333333332,75.66666666666667,7.8,1.6166666666666665
2009-02-07,0.0,1450.0076923076922,23.270833333333332,28.8,19.7,18.179166666666667,74.45833333333333,7.1,1.675
2009-02-08,14.799999999999999,934.3076923076923,21.483333333333334,26.9,18.9,18.212500000000002,82.16666666666667,7.0,1.3666666666666665
2009-02-09,0.0,1182.4307692307693,21.620833333333334,26.8,19.1,18.266666666666666,82.125,7.9,1.7291666666666667
2009-02-10,16.0,1339.5153846153846,21.745833333333334,28.0,18.3,17.775000000000002,79.25,9.7,1.7375
2009-02-11,2.4000000000000004,1959.6230769230772,22.837500000000002,29.1,18.0,18.037499999999998,76.5,7.4,1.3708333333333333
2009-02-12,11.4,1314.4076923076923,22.333333333333332,27.8,19.5,18.458333333333332,79.41666666666667,12.4,1.875
2009-02-13,0.0,1256.1846153846154,21.991666666666664,26.8,19.5,18.233333333333334,79.83333333333333,9.2,2.3249999999999997
2009-02-14,7.4,1166.7307692307693,20.454166666666666,26.3,17.9,17.758333333333333,85.20833333333333,10.9,3.0
2009-02-15,4.6,1466.0307692307692,20.554166666666667,25.4,17.6,17.241666666666667,82.54166666666667,8.3,2.5124999999999997
2009-02-16,2.4,1263.1307692307694,21.349999999999998,25.8,19.0,17.679166666666667,80.5,8.8,2.7875
2009-02-17,0.0,1954.2076923076925,22.037499999999998,27.2,17.6,17.037499999999998,75.58333333333333,8.8,2.3625
2009-02-18,0.0,2013.3307692307692,22.933333333333334,28.2,18.9,16.270833333333332,67.16666666666667,10.9,3.4166666666666665
2009-02-19,0.0,1711.323076923077,22.09166666666667,26.3,18.5,16.075,69.83333333333333,9.3,3.779166666666667
2009-02-20,0.0,2059.0923076923077,22.03333333333333,27.6,16.3,15.2875,67.0,9.1,3.1791666666666667
2009-02-21,0.0,2084.0923076923077,23.40833333333333,29.0,15.9,15.004166666666668,61.333333333333336,9.1,2.7083333333333335
2009-02-22,0.0,2079.5692307692307,23.47083333333333,29.2,16.7,15.095833333333333,61.541666666666664,7.3,1.9041666666666668
2009-02-23,0.8,1735.469230769231,22.133333333333336,27.8,18.4,16.008333333333333,68.91666666666667,9.9,2.154166666666667
